time [s] 	 density [10^18/m^-3]
0.79851 -0.00164
0.79851 0.04863
0.79852 -0.00109
0.79852 0.02317
0.79853 -0.03148
0.79853 0.01990
0.79854 0.02925
0.79854 0.02721
0.79855 -0.02404
0.79855 -0.04216
0.79856 0.03052
0.79856 0.03622
0.79857 0.02211
0.79857 0.01166
0.79858 0.07526
0.79858 0.00822
0.79859 -0.02749
0.79859 0.06070
0.79860 0.01562
0.79860 -0.04819
0.79861 0.02158
0.79861 0.03496
0.79862 -0.07999
0.79862 -0.06708
0.79863 0.02203
0.79863 -0.00762
0.79864 0.07025
0.79864 0.03717
0.79865 -0.06228
0.79865 -0.01934
0.79866 0.00069
0.79866 -0.01784
0.79867 -0.08036
0.79867 0.00454
0.79868 0.10955
0.79868 0.02936
0.79869 0.01139
0.79869 0.11046
0.79870 -0.01811
0.79870 0.01092
0.79871 0.05116
0.79871 -0.07201
0.79872 0.04797
0.79872 0.04371
0.79873 0.00441
0.79873 -0.07397
0.79874 -0.03665
0.79874 0.06427
0.79875 -0.00264
0.79875 0.06756
0.79876 0.05326
0.79876 -0.01785
0.79877 0.02061
0.79877 -0.00118
0.79878 0.02459
0.79878 0.03775
0.79879 0.04655
0.79879 0.07292
0.79880 -0.03274
0.79880 -0.02472
0.79881 -0.00408
0.79881 0.02540
0.79882 0.04781
0.79882 0.04315
0.79883 0.04518
0.79883 -0.05256
0.79884 -0.04403
0.79884 -0.02572
0.79885 -0.03237
0.79885 0.01484
0.79886 -0.03021
0.79886 0.02971
0.79887 0.03910
0.79887 -0.05134
0.79888 0.04983
0.79888 0.03969
0.79889 0.01695
0.79889 0.01871
0.79890 -0.01513
0.79890 0.06667
0.79891 -0.00536
0.79891 -0.02686
0.79892 0.01019
0.79892 -0.03531
0.79893 -0.03073
0.79893 -0.05097
0.79894 0.02405
0.79894 0.05247
0.79895 -0.00382
0.79895 -0.01293
0.79896 -0.02360
0.79896 0.00279
0.79897 0.00778
0.79897 0.06586
0.79898 0.08358
0.79898 -0.00613
0.79899 -0.01619
0.79899 -0.03464
0.79900 0.01216
0.79900 0.03472
0.79901 -0.04164
0.79901 0.02894
0.79902 0.02810
0.79902 -0.02892
0.79903 0.06246
0.79903 0.02784
